,id,name,producer,nation,local1,local2,local3,local4,varieties1,varieties2,varieties3,varieties4,varieties5,varieties6,varieties7,varieties8,varieties9,varieties10,varieties11,varieties12,type,use,abv,degree,sweet,acidity,body,tannin,price,year,ml
21387,168484,"Kenwood, Mendocino Sonoma County Cabernet Sauvignon",Kenwood,USA,California,Mendocino County,Mendocino,,Cabernet Sauvignon,Merlot,Cabernet Franc,,,,,,,,,,Red,Table,14~15,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,55000,2017,750
21388,168485,"Kenwood, San Joaquin Sonoma County Zinfandel",Kenwood,USA,California,San Joaquin County,,,Zinfandel,Petite Sirah,Merlot,,,,,,,,,,Red,Table,14~15,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,55000,2018,750
21389,168486,"Kenwood, Alexander Valley Cabernet Sauvignon",Kenwood,USA,California,Sonoma County,Alexander Valley,,Cabernet Sauvignon,Malbec,,,,,,,,,,,Red,Table,14~15,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,90000,2017,750
21390,168487,"Kenwood, Russian River Valley Chardonnay",Kenwood,USA,California,Sonoma County,Russian River Valley,,Chardonnay,,,,,,,,,,,,White,"Appetizer, Table",14~15,10~12,SWEET1,ACIDITY3,BODY3,TANNIN1,90000,2017,750
21391,168488,"Kenwood, The Barn Pinot Noir",Kenwood,USA,California,Sonoma County,Sonoma Coast,,Pinot Noir,,,,,,,,,,,,Red,Table,15~16,14~16,SWEET1,ACIDITY4,BODY3,TANNIN3,0,2017,750
21392,168489,"The Atom, Cabernet Sauvignon",The Atom,USA,California,,,,Cabernet Sauvignon,,,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY3,BODY4,TANNIN3,50000,2018,750
21393,168490,"The Atom, Chardonnay",The Atom,USA,California,,,,Chardonnay,,,,,,,,,,,,White,"Appetizer, Table",,,SWEET1,ACIDITY3,BODY2,TANNIN1,50000,2018,750
21394,168491,"Bodegas Vilano, Vilano Roble",Bodegas Vilano,Spain,Ribera del Duero,,,,Tinto Fino,,,,,,,,,,,,Red,Table,14~15,16~18,SWEET1,ACIDITY2,BODY3,TANNIN3,49000,2019,750
21395,168492,"Bodegas Vilano, Vilano Black ",Bodegas Vilano,Spain,Ribera del Duero,,,,Tinto Fino,,,,,,,,,,,,Red,Table,14~15,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,63000,2019,750
21396,168493,"Bodegas Vilano, Vilano Crianza ",Bodegas Vilano,Spain,Ribera del Duero,,,,Tinto Fino,,,,,,,,,,,,Red,Table,14~15,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,76000,2018,750
21397,168494,"Bodegas Vilano, Vilano Reserva",Bodegas Vilano,Spain,Ribera del Duero,,,,Tinto Fino,,,,,,,,,,,,Red,Table,14~15,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,99000,2017,750
21398,168495,"Bodegas Vilano, Terra Incognita",Bodegas Vilano,Spain,Ribera del Duero,,,,Tinto Fino,,,,,,,,,,,,Red,Table,14~15,16~18,SWEET1,ACIDITY3,BODY5,TANNIN4,164000,2016,750
21399,168496,"Bodegas San Valero, Don Mendo Reserva ",Bodegas San Valero,Spain,Carinena,,,,Garnacha,Tempranillo,Cabernet Sauvignon,,,,,,,,,,Red,Table,13~14,16~18,SWEET1,ACIDITY3,BODY3,TANNIN2,49000,2015,750
21400,168497,"Bodegas San Valero, Don Mendo Gran Reserva ",Bodegas San Valero,Spain,Carinena,,,,Tempranillo,Cabernet Sauvignon,Garnacha,,,,,,,,,,Red,Table,13~14,16~18,SWEET1,ACIDITY3,BODY3,TANNIN2,56000,2014,750
21401,168498,"Bodegas San Valero, Castillo Ducay Tinto",Bodegas San Valero,Spain,Carinena,,,,Garnacha,Tempranillo,Cabernet Sauvignon,,,,,,,,,,Red,Table,13~14,16~18,SWEET1,ACIDITY2,BODY3,TANNIN2,23000,2019,750
21402,168499,"Bodegas San Valero, Castillo Ducay Blanco ",Bodegas San Valero,Spain,Carinena,,,,Macabeo,Chardonnay,,,,,,,,,,,White,"Appetizer, Table",13~14,16~18,SWEET1,ACIDITY3,BODY2,TANNIN1,23000,2019,750
21403,168500,"Bodegas San Valero, Castillo Ducay Crianza",Bodegas San Valero,Spain,Carinena,,,,Tempranillo,Garnacha,Syrah & Shiraz,,,,,,,,,,Red,Table,13~14,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,33000,2016,750
21404,168501,"Bodegas San Valero, Origium Garnacha",Bodegas San Valero,Spain,Carinena,,,,Garnacha,,,,,,,,,,,,Red,Table,13~14,16~18,SWEET1,ACIDITY3,BODY3,TANNIN2,25000,2019,750
21405,168502,"Bodegas San Valero, Origium Macabeo Chardonnay",Bodegas San Valero,Spain,Carinena,,,,Macabeo,Chardonnay,,,,,,,,,,,White,"Appetizer, Table",12~13,8~10,SWEET2,ACIDITY3,BODY2,TANNIN1,25000,2019,750
21406,168503,"Bodegas San Valero, Origium Roble",Bodegas San Valero,Spain,Carinena,,,,Garnacha,Syrah & Shiraz,,,,,,,,,,,Red,Table,13~14,16~18,SWEET1,ACIDITY2,BODY3,TANNIN2,33000,2017,750
21407,168504,"Bodegas San Valero, Origium Crianza",Bodegas San Valero,Spain,Carinena,,,,Tempranillo,Merlot,Syrah & Shiraz,,,,,,,,,,Red,Table,13~14,16~18,SWEET1,ACIDITY2,BODY4,TANNIN3,43000,2016,750
21408,168505,"Bodegas San Valero, Gran Ducay CAVA Brut Nature",Bodegas San Valero,Spain,Carinena,,,,Macabeo,Parellada,Xarel.lo,,,,,,,,,,Sparkling,"Appetizer, Table",11~12,6~8,SWEET1,ACIDITY4,BODY2,TANNIN1,43000,0,750
21409,168506,"Gran Ducay, CAVA Gran Reserva",Bodegas San Valero,Spain,Carinena,,,,Macabeo,Parellada,Xarel.lo,,,,,,,,,,Sparkling,"Appetizer, Table",11~12,6~8,SWEET1,ACIDITY4,BODY3,TANNIN1,56000,2016,750
21410,168507,"Global Wines, Vinha Maria Reserva Branco",Global Wines,Portugal,Dao,,,,Encruzado,Bical,Malvasia,,,,,,,,,,White,"Appetizer, Table",13~14,10~12,SWEET1,ACIDITY3,BODY3,TANNIN1,40000,2019,750
21411,168508,"Global Wines, Vinha Maria Reserva Tinto",Global Wines,Portugal,Dao,,,,Touriga Nacional,Aragonez,Alfrocheiro Preto,,,,,,,,,,Red,Table,13~14,16~18,SWEET1,ACIDITY2,BODY4,TANNIN3,40000,2017,750
21412,168509,"Global Wines, Vinha Maria Premium Tinto",Global Wines,Portugal,Dao,,,,Touriga Nacional,Aragonez,Alfrocheiro Preto,,,,,,,,,,Red,Table,13~14,16~18,SWEET1,ACIDITY2,BODY4,TANNIN3,46000,2018,750
21413,168510,"Global Wines, Vinha Maria Dao Colheita Tinto",Global Wines,Portugal,Dao,,,,Touriga Nacional,Aragonez,Alfrocheiro Preto,,,,,,,,,,Red,Table,12~13,16~18,SWEET1,ACIDITY2,BODY3,TANNIN2,30000,2017,750
21414,168511,"Casa de Santar, Reserva Tinto",Casa de Santar,Portugal,Dao,,,,Touriga Nacional,Alfrocheiro Preto,Aragonez,,,,,,,,,,Red,Table,14~15,16~18,SWEET1,ACIDITY3,BODY5,TANNIN4,82000,2014,750
21415,168512,"Casa de Santar, Reserva Branco",Casa de Santar,Portugal,Dao,,,,Encruzado,Bical,Sercial,,,,,,,,,,White,"Appetizer, Table",13~14,16~18,SWEET1,ACIDITY3,BODY4,TANNIN1,82000,2018,750
21416,168513,Conde de Arraiolos Branco,Herdade das Mouras,Portugal,Alentejo,,,,Arinto,Antao Vaz,Perrum,,,,,,,,,,White,"Appetizer, Table",12~13,8~10,SWEET1,ACIDITY3,BODY2,TANNIN1,20000,0,750
21417,168514,Conde de Arraiolos Tinto,Herdade das Mouras,Portugal,Alentejo,,,,Trincadeira,Syrah & Shiraz,Aragonez,Alicante Bouschet,,,,,,,,,Red,Table,13~14,16~18,SWEET1,ACIDITY2,BODY2,TANNIN2,20000,0,750
21418,168515,Conde de Arraiolos Syrah,Herdade das Mouras,Portugal,Alentejo,,,,Syrah & Shiraz,,,,,,,,,,,,Red,Table,13~14,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,40000,2019,750
21419,168516,Conde de Arraiolos Reserva,Herdade das Mouras,Portugal,Alentejo,,,,Syrah & Shiraz,Alicante Bouschet,Trincadeira,,,,,,,,,,Red,Table,14~15,16~18,SWEET1,ACIDITY2,BODY4,TANNIN3,40000,2018,750
21420,168517,Conde de Arraiolos Premium Branco,Herdade das Mouras,Portugal,Alentejo,,,,Antao Vaz,Arinto,,,,,,,,,,,White,"Appetizer, Table",14~15,10~12,SWEET1,ACIDITY3,BODY4,TANNIN1,46000,2019,750
21421,168518,Conde de Arraiolos Premium Tinto,Herdade das Mouras,Portugal,Alentejo,,,,Syrah & Shiraz,Cabernet Sauvignon,Alicante Bouschet,,,,,,,,,,Red,Table,14~15,16~18,SWEET1,ACIDITY2,BODY4,TANNIN3,46000,2019,750
21422,168519,Saudade Vinho Tinto,Herdade das Mouras,Portugal,,,,,,,,,,,,,,,,,,Table,13~14,16~18,SWEET1,ACIDITY2,BODY2,TANNIN2,17000,0,750
21423,168520,Lolita,Vincente Faria VInhos,Portugal,Douro,,,,Trincadeira,Tinta Roriz,Touriga Franca,,,,,,,,,,Red,Table,13~14,16~18,SWEET1,ACIDITY2,BODY4,TANNIN2,36000,2018,750
21424,168521,Animus Vinho Verde,Vincente Faria VInhos,Portugal,Vinho Verde,,,,Loureiro,Arinto,,,,,,,,,,,White,Table,10~11,8~10,SWEET1,ACIDITY3,BODY2,TANNIN1,43000,2019,750
21425,168522,Gloria Reserva,Vincente Faria VInhos,Portugal,Douro,,,,Tinta Roriz,Touriga Franca,Touriga Nacional,,,,,,,,,,Red,Table,13~14,16~18,SWEET1,ACIDITY2,BODY4,TANNIN3,59000,2018,750
21426,168523,Gloria Tawny Porto,Vincente Faria VInhos,Portugal,Douro,,,,Tinta Roriz,Touriga Franca,Touriga Nacional,Tinta Barroca,Tinto Cao,,,,,,,,Fortified,Dessert,20~21,14~16,SWEET4,ACIDITY2,BODY4,TANNIN3,49000,0,750
21427,168524,Ronco di Sassi Bianco D’Italia,Italian Wine Brands,Italy,Puglia,,,,Chardonnay,Verdeca,Fiano,,,,,,,,,,White,"Appetizer, Table",13~14,10~12,SWEET1,ACIDITY3,BODY3,TANNIN1,86000,2019,750
21428,168525,Ronco di Sassi Primitivo di Manduria Riserva,Italian Wine Brands,Italy,Puglia,Manduria,,,Primitivo,,,,,,,,,,,,Red,Table,14~15,16~18,SWEET1,ACIDITY3,BODY5,TANNIN4,86000,2016,750
21429,168526,Ronco di Sassi Primitivo Appassimento,Italian Wine Brands,Italy,Puglia,,,,Primitivo,,,,,,,,,,,,Red,Table,14~15,16~18,SWEET1,ACIDITY3,BODY5,TANNIN4,86000,2018,750
21430,168527,Elettra,Italian Wine Brands,Italy,Puglia,,,,Primitivo,Negroamaro,,,,,,,,,,,Red,Table,14~15,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,59000,2019,750
21431,168528,San Zenone Rosso Toscana,Italian Wine Brands,Italy,Toscana,,,,Sangiovese,Cabernet Sauvignon,Merlot,,,,,,,,,,Red,Table,13~14,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,40000,2018,750
21432,168530,Orange Cattin Pinot Gris,Joseph Cattin,France,Alsace,,,,Pinot Gris,,,,,,,,,,,,White,"Appetizer, Table",,,SWEET1,ACIDITY5,BODY2,TANNIN1,60000,2020,750
21433,168531,"Les Bertrand, Beaujolais Oh!... ",Les Bertrand,France,Bourgogne,Beaujolais,,,Gamay,,,,,,,,,,,,Red,Table,11~12,14~16,SWEET1,ACIDITY3,BODY3,TANNIN2,0,2019,750
21434,168532,"Les Bertrand, Saint Amour Les Bambins ",Les Bertrand,France,Bourgogne,Beaujolais,,,Gamay,,,,,,,,,,,,Red,Table,13~14,14~16,SWEET1,ACIDITY3,BODY3,TANNIN2,0,2019,750
21435,168533,"Hope Family Wines, Troublemaker",Hope Family Wines,USA,California,Central Coast,,,Syrah & Shiraz,Grenache,Zinfandel,Syrah & Shiraz,mourvedre,Petite Sirah,,,,,,,Red,Table,,,SWEET1,ACIDITY2,BODY5,TANNIN4,46000,0,750
21436,168535,"Aerena, Cabernet Sauvignon",Aerena Wines,USA,California,North Coast,,,Cabernet Sauvignon,,,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY3,BODY4,TANNIN4,63000,0,750
21437,168536,"Round Pond, KITH & KIN Cabernet Sauvignon",Round Pond Estate,USA,California,Napa County,Napa Valley,,Cabernet Sauvignon,Petit Verdot,Malbec,Petite Sirah,,,,,,,,,Red,Table,,,SWEET1,ACIDITY3,BODY5,TANNIN4,130000,0,0
21438,168537,"Frog's Leap, Zinfandel Napa Valley",Frogs Leap,USA,California,Napa County,Napa Valley,,Zinfandel,,,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY3,BODY4,TANNIN4,90000,0,0
21439,168538,"Field Recordings, Skins",Field Recordings,USA,California,Central Coast,,,Chenin Blanc,Pinot Gris,Albarino,Verdejo,Riesling,,,,,,,,White,"Appetizer, Table",12~13,10~12,SWEET1,ACIDITY4,BODY2,TANNIN1,0,2020,750
21440,168539,Two Old Dogs Cabernet Sauvignon,Herb Lamb Vineyard,USA,California,Napa County,Napa Valley,,Cabernet Sauvignon,,,,,,,,,,,,Red,Table,14~15,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,0,0,0
21441,168540,"Field Recordings, Pets",Field Recordings,USA,California,Santa Barbara County,,,Petite Sirah,Primitivo,,,,,,,,,,,Red,Table,14~15,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,0,2018,750
21442,168541,"Celler La Vinyeta, Sereno Solera",Celler La Vinyeta,Spain,EmpordaAmporda,,,,Grenache Gris,,,,,,,,,,,,White,,15~16,10~12,SWEET1,ACIDITY3,BODY2,TANNIN1,0,0,750
21443,168542,"Champagne Moutard & Domaine Moutard, Cuvee des 6 Cepages Brut Champagne Gold Edition",Champagne Moutard  Domaine Moutard,France,Champagne,Cote des Bar,,,Pinot Blanc,Pinot Meunier,Chardonnay,Petit Meslier,Arbanne,Pinot Noir,,,,,,,Sparkling,"Appetizer, Table",12~13,6~8,SWEET1,ACIDITY5,BODY2,TANNIN1,0,2010,750
21444,168543,"Fel, Chardonnay ",FEL,USA,California,Mendocino County,Anderson Valley,,Chardonnay,,,,,,,,,,,,White,"Appetizer, Table",13~14,10~12,SWEET1,ACIDITY2,BODY2,TANNIN1,125000,2018,750
21445,168544,V8+ Sior Sandro Prosecco DOC Extra Dry,SPA Genagricola SPA,Italy,Veneto,,,,Glera,,,,,,,,,,,,Sparkling,"Appetizer, Table",11~12,6~8,SWEET2,ACIDITY5,BODY3,TANNIN1,0,0,750
21446,168545,"JC’s Own, Lobethal Chardonnay",JCs Own,Australia,South Australia,Adelaide Hills,,,Chardonnay,,,,,,,,,,,,White,"Appetizer, Table",13~14,10~12,SWEET1,ACIDITY4,BODY3,TANNIN1,0,2019,750
21447,168546,"JC’s Own, Lenswood Pinot Noir",JCs Own,Australia,South Australia,Adelaide Hills,,,Pinot Noir,,,,,,,,,,,,Red,Table,12~13,14~16,SWEET1,ACIDITY4,BODY3,TANNIN3,0,2018,750
21448,168547,"Lambert Estate, Chocolatier",Lambert Estate,Australia,South Australia,Barossa Valley,,,Syrah & Shiraz,Zinfandel,Chardonnay,,,,,,,,,,Red,Dessert,17~18,14~16,SWEET5,ACIDITY3,BODY5,TANNIN3,0,0,750
21449,168548,"Domaine Francois Raveneau, Petit Chablis",Domaine Francois Raveneau,France,Bourgogne,Chablis,Petit Chablis,,Chardonnay,,,,,,,,,,,,White,"Appetizer, Table",,,SWEET1,ACIDITY4,BODY2,TANNIN1,495000,2017,1500
21450,168549,"Domaine Francois Raveneau, Chablis 1er Butteaux",Domaine Francois Raveneau,France,Bourgogne,Chablis,Chablis Premier Cru,,Chardonnay,,,,,,,,,,,,White,"Appetizer, Table",,,SWEET1,ACIDITY4,BODY2,TANNIN1,495000,2017,750
21451,168550,"Gerard Mugneret, Nuits St Georges 1er La Richemone",Gerard Mugneret,France,Bourgogne,Cote de Nuits,NuitsStGeorges,,Pinot Noir,,,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY4,BODY3,TANNIN3,807000,2018,750
21452,168551,"Gerard Mugneret, Nuits St Georges 1er Aux Cras",Gerard Mugneret,France,Bourgogne,Cote de Nuits,NuitsStGeorges,,Pinot Noir,,,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY4,BODY3,TANNIN3,550000,2018,750
21453,168552,"Gerard Mugneret, Vosne Romanee 1er Les Suchots",Gerard Mugneret,France,Bourgogne,Cote de Nuits,VosneRomanee,,Pinot Noir,,,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY4,BODY3,TANNIN3,550000,2018,750
21454,168553,"Gerard Mugneret, Vosne Romanee 1er Aux Brulees",Gerard Mugneret,France,Bourgogne,Cote de Nuits,VosneRomanee,,Pinot Noir,,,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY4,BODY3,TANNIN3,734000,2018,750
21455,168554,"Gerard Mugneret, Vosne Romanee Cuvee Quatrain",Gerard Mugneret,France,Bourgogne,Cote de Nuits,VosneRomanee,,Pinot Noir,,,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY4,BODY3,TANNIN3,239000,2018,750
21456,168555,"Gerard Mugneret, Vosne Romanee Cuvee Procolombiere",Gerard Mugneret,France,Bourgogne,Cote de Nuits,VosneRomanee,,Pinot Noir,,,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY4,BODY3,TANNIN3,312000,2018,750
21457,168556,"Gerard Mugneret, Bourgogne Pinor Noir",Gerard Mugneret,France,Bourgogne,,,,Pinot Noir,,,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY4,BODY3,TANNIN3,120000,2018,750
21458,168557,"Gerard Mugneret, Pourpre",Gerard Mugneret,France,Bourgogne,Cote de Nuits,,,Pinot Noir,Gamay,,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY3,BODY3,TANNIN3,101000,2018,750
21459,168558,"Gerard Mugneret, Chambolle Musigny 1er Les Charmes",Gerard Mugneret,France,Bourgogne,Cote de Nuits,Chambolle Musigny,,Pinot Noir,,,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY4,BODY3,TANNIN3,605000,2018,750
21460,168559,"Gerard Mugneret, Echezeaux",Gerard Mugneret,France,Bourgogne,Cote de Nuits,VosneRomanee,,Pinot Noir,,,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY4,BODY3,TANNIN3,734000,2018,750
21461,168560,"Lusenti, Fiocco di Rose ",Lusenti,Italy,EmiliaRomagna,,,,Pinot Nero,,,,,,,,,,,,Rose,"Appetizer, Table",,,SWEET1,ACIDITY4,BODY2,TANNIN1,50000,2019,750
21462,168561,Clos La Coutale,Clos La Coutale,France,Southwest France,Cahors,,,Malbec,Merlot,,,,,,,,,,,Red,Table,13~14,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,45000,2018,750
21463,168562,Trojan Horse Chardonnay,Gallo Family Vineyard  EJ Gallo Winery,USA,California,,,,Chardonnay,,,,,,,,,,,,White,"Appetizer, Table",13~14,10~12,SWEET1,ACIDITY4,BODY2,TANNIN1,12900,2017,750
21464,168563,Trojan Horse Pinot Grigio,Gallo Family Vineyard  EJ Gallo Winery,USA,California,,,,Pinot Grigio,,,,,,,,,,,,White,"Appetizer, Table",11~12,10~12,SWEET1,ACIDITY3,BODY1,TANNIN1,12500,2017,750
21465,168564,Trojan Horse Cabernet Sauvignon,Gallo Family Vineyard  EJ Gallo Winery,USA,California,,,,Cabernet Sauvignon,,,,,,,,,,,,Red,Table,13~14,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,12900,2018,750
21466,168565,"Domaine Berthelemot, Meursault Les Tillets",Domaine Berthelemot,France,Bourgogne,Cote de Beaune,Meursault,,Chardonnay,,,,,,,,,,,,White,"Appetizer, Table",13~14,10~12,SWEET1,ACIDITY4,BODY3,TANNIN1,0,2019,750
21467,168566,"Domaine Berthelemot, Puligny-Montrachet",Domaine Berthelemot,France,Bourgogne,Cote de Beaune,PulignyMontrachet,,Chardonnay,,,,,,,,,,,,White,"Appetizer, Table",13~14,10~12,SWEET1,ACIDITY4,BODY3,TANNIN1,0,2018,750
21468,168567,"Domaine Berthelemot, Chassagne-Montrachet 1er Cru Abbaye de Morgeot",Domaine Berthelemot,France,Bourgogne,Cote de Beaune,ChassagneMontrachet,,Chardonnay,,,,,,,,,,,,White,"Appetizer, Table",13~14,10~12,SWEET1,ACIDITY4,BODY3,TANNIN1,0,2018,750
21469,168568,"Domaine Berthelemot, Gevrey-Chambertin Craite-Paille",Domaine Berthelemot,France,Bourgogne,Cote de Nuits,GevreyChambertin,,Pinot Noir,,,,,,,,,,,,Red,Table,13~14,14~16,SWEET1,ACIDITY4,BODY3,TANNIN3,0,2019,750
21470,168569,"Stanley Estates, Single Vineyard Pinot Gris  ",Stanley Estates,New Zealand,South Island,Marlborough,,,Pinot Gris,,,,,,,,,,,,White,"Appetizer, Table",13~14,10~12,SWEET1,ACIDITY4,BODY3,TANNIN1,0,2017,750
21471,168570,"Stanley Estates, Single Vineyard Sauvignon Blanc  ",Stanley Estates,New Zealand,South Island,Marlborough,,,Sauvignon blanc,,,,,,,,,,,,White,"Appetizer, Table",13~14,10~12,SWEET1,ACIDITY4,BODY2,TANNIN1,0,2019,750
21472,168572,Chateau Moulin Du Barrail,Chateau Moulin Du Barrail,France,Bordeaux,,,,Merlot,Cabernet Franc,Cabernet Sauvignon,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY4,BODY3,TANNIN3,35000,2014,750
21473,168573,Chateau Haut Gaussens,Chateau Haut Gaussens,France,Bordeaux,,,,Merlot,Cabernet Sauvignon,Cabernet Franc,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY4,BODY3,TANNIN3,40000,2014,750
21474,168574,Chateau Lacour Jacquet,Chateau Lacour Jacquet,France,Bordeaux,,,,Merlot,Cabernet Sauvignon,Petit Verdot,Cabernet Franc,,,,,,,,,Red,"Appetizer, Table",,,SWEET1,ACIDITY4,BODY3,TANNIN3,48000,2012,750
21475,168575,"Stonehedge, Meritage Napa Valley Red",Stonehedge Winery,USA,California,Napa County,Napa Valley,,Cabernet Sauvignon,Merlot,Petit Verdot,Malbec,,,,,,,,,Red,Table,14~15,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,90000,2017,750
21476,168576,"Stonehedge, Meritage Napa Valley White",Stonehedge Winery,USA,California,Napa County,Napa Valley,,Sauvignon blanc,Semillon,,,,,,,,,,,White,"Appetizer, Table",14~15,10~12,SWEET1,ACIDITY4,BODY2,TANNIN1,90000,0,0
21477,168577,"Arione, Mama mango",Arione,Italy,,,,,Blend,,,,,,,,,,,,Sparkling,"Appetizer, Dessert",6,6~8,SWEET3,ACIDITY3,BODY1,TANNIN1,40000,2020,750
21478,168578,La Piu Belle Rose,Vina VIK,Chile,Millahue Valley,,,,Cabernet Sauvignon,Cabernet Franc,Syrah & Shiraz,,,,,,,,,,Rose,"Appetizer, Table",,,SWEET1,ACIDITY3,BODY1,TANNIN1,58000,2019,750
21479,168579,"Brass Tacks, Cabernet Sauvignon",Wine Spots,USA,California,,,,Cabernet Sauvignon,,,,,,,,,,,,Red,Table,13~14,16~18,SWEET1,ACIDITY3,BODY4,TANNIN2,85000,2019,750
21480,168580,Dark Harvest Chardonnay,Ste Michelle Wine Estates,USA,Washington State,,,,Chardonnay,,,,,,,,,,,,White,"Appetizer, Table",13~14,10~12,SWEET1,ACIDITY3,BODY2,TANNIN1,20000,0,0
21481,168581,Dark Harvest Cabernet Sauvignon,Ste Michelle Wine Estates,USA,Washington State,,,,Cabernet Sauvignon,,,,,,,,,,,,Red,Table,13~14,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,20000,0,0
21482,168582,"Duckhorn, Decoy Sauvignon Blanc",Duckhorn Wine Company,USA,California,Sonoma County,,,Sauvignon blanc,,,,,,,,,,,,White,"Appetizer, Table",13~14,10~12,SWEET1,ACIDITY4,BODY2,TANNIN1,75000,2019,750
21483,168583,Bay of Fires Pinot Noir,Bay of Fires,Australia,Tasmania,,,,Pinot Noir,,,,,,,,,,,,Red,Table,13~14,14~16,SWEET1,ACIDITY4,BODY3,TANNIN3,0,2019,750
21484,168584,Bay of Fires Riesling,Bay of Fires,Australia,Tasmania,,,,Riesling,,,,,,,,,,,,White,"Appetizer, Table",12~13,8~10,SWEET1,ACIDITY5,BODY3,TANNIN1,0,2020,750
21485,168585,"House of Arras, E.J Carr Late Disgorged ",House of Arras,Australia,Tasmania,,,,Chardonnay,Pinot Noir,,,,,,,,,,,Sparkling,"Appetizer, Table",13~14,6~8,SWEET1,ACIDITY5,BODY2,TANNIN1,0,2005,750
21486,168586,"House of Arras, Grand Vintage",House of Arras,Australia,Tasmania,,,,Chardonnay,Pinot Noir,,,,,,,,,,,Sparkling,"Appetizer, Table",12~13,6~8,SWEET1,ACIDITY5,BODY2,TANNIN1,0,2008,750
21487,168587,"House of Arras, Brut Elite 1501",House of Arras,Australia,Tasmania,,,,Pinot Noir,Chardonnay,Pinot Meunier,,,,,,,,,,Sparkling,"Appetizer, Table",13~14,6~8,SWEET1,ACIDITY5,BODY2,TANNIN1,0,0,750
21488,168588,"House of Arras, Blanc de Blanc ",House of Arras,Australia,Tasmania,,,,Chardonnay,Pinot Noir,Pinot Meunier,,,,,,,,,,Sparkling,"Appetizer, Table",12~13,6~8,SWEET1,ACIDITY5,BODY2,TANNIN1,0,0,750
21489,168589,Thomas Hardy Cabernet Sauvignon,Hardys,Australia,South Australia,Coonawarra,,,Cabernet Sauvignon,,,,,,,,,,,,Red,Table,13~14,16~18,SWEET1,ACIDITY3,BODY5,TANNIN4,0,2014,750
21490,168590,Eileen Hardy Chardonnay,Hardys,Australia,Victoria,Yarra Valley,,,Chardonnay,,,,,,,,,,,,White,"Appetizer, Table",13~14,10~12,SWEET1,ACIDITY4,BODY2,TANNIN1,0,2017,750
21491,168592,"Hardy's, Stamp Cabernet Merlot ",Hardys,Australia,South Eastern Australia,,,,Cabernet Sauvignon,Merlot,Malbec,,,,,,,,,,Red,Table,13~14,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,0,2020,750
21492,168593,"Hardy's, Stamp Chardonnay Semillon",Hardys,Australia,South Eastern Australia,,,,Chardonnay,Semillon,,,,,,,,,,,White,"Appetizer, Table",13~14,10~12,SWEET1,ACIDITY4,BODY2,TANNIN1,0,2020,750
21493,168594,Salem Wine Company Pinot Noir,Evening Land Vineyards,USA,Oregon,Willamette Valley,EolaAmity Hills,,Pinot Noir,,,,,,,,,,,,Red,Table,13~14,14~16,SWEET1,ACIDITY4,BODY3,TANNIN3,0,2018,750
21494,168595,"Miles from Nowhere, Cabernet Merlot",Miles from Nowhere,Australia,Western Australia,Margaret River,,,Cabernet Sauvignon,Merlot,,,,,,,,,,,Red,Table,14~15,16~18,SWEET1,ACIDITY3,BODY5,TANNIN4,0,2019,750
21495,168596,"Purity, Orange Crush Carbo",Purity Wine,USA,California,,,,Gewurztraminer,Viognier,,,,,,,,,,,White,"Appetizer, Table",12~13,10~12,SWEET1,ACIDITY4,BODY2,TANNIN1,0,2020,750
21496,168597,"Purity, My Happy Place",Purity Wine,USA,California,,,,Sauvignon blanc,,,,,,,,,,,,White,"Appetizer, Table",12~13,10~12,SWEET1,ACIDITY4,BODY2,TANNIN1,0,2020,750
